matrix,nnz,rows,cols,sym,type,range,empty-rows,avg-nz-row,min-nz-row,max-nz-row,ent-base-singles,ent-base-doubles,ent-base-prc,ent-singles,ent-doubles,ent-prc,row-singles,row-doubles,row-prc,fp64-rt,fp32(64)-rt,ent-base-rt,ent-split-rt,row-split-rt,row-comp-rt,row-dual-rt,fp32(64)-spup,ent-base-spup,ent-split-spup,row-split-spup,row-comp-spup,row-dual-spup,fp64-relerr,fp32(64)-relerr,ent-base-relerr,ent-split-relerr,row-split-relerr,row-comp-relerr,row-dual-relerr,fp32(32)-rt,fp32(32)-spup,fp32(32)-relerr
human_gene1,24669643,22283,22283,1,r,1,0,1107.106,1,7939,24647360,22283,99.91,0,24669643,0,393,24669250,0.002,5515.575195,3844.717529,3888.990723,5495.13623,5515.097168,5426.859863,5511.84668,1.434585,1.418254,1.003719,1.000087,1.016347,1.000676,0,0.0000000327242,0.0000000301106,0,0.00000000153279,0.00000000153279,0.00000000153279,3800.72583,1.45119,0.0000378339
raefsky6,137845,3402,3402,0,r,1,0,40.518812,1,165,115692,22153,83.929,136458,1387,98.994,130317,7528,94.539,82.950943,94.081596,100.984612,97.278397,94.349693,93.640739,95.171936,0.881691,0.821422,0.852717,0.879186,0.885842,0.87159,0,0.0000000565586,1.07338E-14,2.82739E-12,0.0000000565467,0.0000000565467,0.0000000565467,45.4776,1.823996,0.00000408776
rail_20209_E,139473,20209,20209,1,r,1,0,6.901529,4,11,139473,0,100,7252,132221,5.2,7712,131761,5.529,101.16256,118.160637,124.172287,105.361404,104.838432,101.430527,105.664833,0.856144,0.814695,0.960148,0.964938,0.997358,0.957391,0,0.0000000459462,0.0000000459462,3.80735E-10,9.80268E-10,9.80268E-10,9.80268E-10,60.854015,1.662381,0.00000802371
t2d_q9_A_32,87025,9801,9801,0,r,1,0,8.879196,4,9,2574,84451,2.958,29319,57706,33.69,30432,56593,34.969,89.196899,89.694717,93.614365,99.271484,92.60656,90.616226,94.409058,0.99445,0.952812,0.898515,0.963181,0.984337,0.944792,0,0.0000000454269,1.2589E-11,2.85582E-10,7.59703E-10,7.59703E-10,7.59703E-10,45.985855,1.939659,0.00000797537
ex31,115357,3909,3909,0,r,1,0,29.510617,9,75,115039,318,99.724,59641,55716,51.701,0,115357,0,88.151039,93.779968,98.189026,100.882462,89.330818,88.159645,89.913918,0.939977,0.897769,0.873799,0.986793,0.999902,0.980394,0,0.0000000665502,0.0000000189702,1.421E-10,0,0,0,44.227295,1.993137,0.00000794778
c-40,81501,9941,9941,1,r,1,0,8.198471,2,1619,36200,45301,44.417,17166,64335,21.062,6848,74653,8.402,92.781731,95.103683,115.548065,114.873055,96.631294,94.318748,101.193634,0.975585,0.802971,0.807689,0.960162,0.983704,0.916873,0,0.0000000429604,6.38816E-10,8.86976E-11,2.83974E-10,2.83974E-10,2.83974E-10,48.203648,1.924787,0.00000811139
mixtank_new,1995041,29957,29957,0,r,1,0,66.596822,11,154,1992784,2257,99.887,1103575,891466,55.316,118406,1876635,5.935,846.971985,956.591125,976.194946,910.982666,859.908813,847.237793,861.055786,0.885406,0.867626,0.929734,0.984956,0.999686,0.983644,0,0.0000000417691,0.000000010694,8.80207E-11,4.84863E-12,4.84866E-12,4.84863E-12,471.313507,1.797046,0.00000871993
S80PI_n_E,4063,4182,4182,1,r,1,119,0.971545,0,1,4063,0,100,2409,1654,59.291,4063,0,100,4.34048,4.8112,4.869632,5.453696,4.833824,4.794752,4.833888,0.902162,0.891336,0.795879,0.897939,0.905256,0.897927,0,0.0000000615889,0.0000000615889,1.10052E-10,0.0000000615889,0.0000000615889,0.0000000615889,4.673184,0.928806,0.00000648046
hydr1c_A_26,19510,5308,5308,0,r,1,0,3.675584,1,12,7323,12187,37.535,18225,1285,93.414,18082,1428,92.681,12.048288,14.970496,16.315329,15.884352,14.47312,14.411136,15.891488,0.804802,0.738464,0.7585,0.83246,0.83604,0.75816,0,0.0000000427949,1.11808E-13,6.49475E-11,3.65328E-10,3.65328E-10,3.65328E-10,9.611808,1.253488,0.00000739775
delf_A_16,14951,3161,6629,0,r,1,0,4.729832,2,21,5846,9105,39.101,12732,2219,85.158,9124,5827,61.026,13.676576,15.43856,17.096928,17.480831,14.458368,14.453056,16.51104,0.885871,0.799943,0.782376,0.945928,0.946276,0.828329,0,0.0000000377216,2.50003E-11,1.00456E-10,0.0000000028206,0.0000000028206,0.0000000028206,10.119968,1.351445,0.00000906878
case9_b2_11,14134,14454,1,0,r,1,320,0.977861,0,1,14125,9,99.936,14128,6,99.958,14134,0,100,10.378304,10.961824,11.756032,11.741312,11.028,11.27792,11.686016,0.946768,0.882807,0.883913,0.941087,0.920232,0.888096,0,0.0000000618941,1.02784E-15,2.01443E-13,0.0000000618941,0.0000000618941,0.0000000618941,9.616352,1.079235,0.00000383483
lp_share1b,1179,117,253,0,r,1,0,10.076923,1,37,5,1174,0.424,516,663,43.766,405,774,34.351,3.218848,3.28032,3.294752,3.515072,3.279232,3.273568,3.360096,0.98126,0.976962,0.915727,0.981586,0.983284,0.957963,0,0.0000000270985,1.3024E-11,3.70415E-10,2.5752E-10,2.5752E-10,2.5752E-10,3.321696,0.969037,0.00000854923
ACTIVSg10K,137736,20000,20000,0,r,1,0,6.8868,4,36,9853,127883,7.154,52573,85163,38.169,13858,123878,10.061,93.848381,107.345917,106.285568,109.362816,97.762398,94.7752,104.031357,0.874261,0.882983,0.858138,0.959964,0.990221,0.902116,0,0.0000000395314,7.67694E-12,4.02486E-10,2.09898E-10,2.09898E-10,2.09898E-10,57.716576,1.626021,0.00000690645
scagr7-2b,35885,9743,13847,0,r,1,0,3.683157,1,10,8711,27174,24.275,0,35885,0,1,35884,0.003,20.450527,25.89344,33.655231,21.529888,20.450336,20.348961,21.14352,0.789796,0.607648,0.949867,1.000009,1.004991,0.967224,0,0.000000028903,0.00000000441572,0,2.26079E-11,2.26079E-11,2.26079E-11,14.937024,1.369117,0.00000783075
case9_b1_10,13936,14454,1,0,r,1,518,0.964162,0,1,13922,14,99.9,13923,13,99.907,13936,0,100,10.371552,10.960064,11.798656,11.767712,10.950112,11.02848,11.675136,0.946304,0.879045,0.881357,0.947164,0.940434,0.888345,0,0.0000000282796,3.45017E-13,9.19335E-13,0.0000000282796,0.0000000282796,0.0000000282796,9.638976,1.076001,0.00000413952
photogrammetry2,37056,4472,936,0,r,1,0,8.286225,4,9,37056,0,100,3317,33739,8.951,0,37056,0,38.732834,42.10688,44.571392,45.102558,38.290848,38.403969,39.619678,0.919869,0.869007,0.858772,1.011543,1.008563,0.977616,0,0.0000000417794,0.0000000417794,5.77275E-10,0,0,0,21.63632,1.790177,0.00000773924
scsd8-2r_A_06,14210,650,4550,0,r,1,0,21.861538,10,24,10320,3890,72.625,0,14210,0,0,14210,0,14.44896,15.5376,17.522655,14.95552,14.49664,14.484,14.920448,0.929935,0.824587,0.966129,0.996711,0.997581,0.9684,0,0.0000000374273,0.0000000321649,0,0,0,0,8.724352,1.656164,0.00000929592
p05,59045,5090,9590,0,r,1,0,11.600196,1,501,40500,18545,68.592,0,59045,0,14,59031,0.024,47.932449,53.965984,51.968128,49.770687,47.331135,47.606689,48.903168,0.888197,0.922343,0.963066,1.012704,1.006843,0.98015,0,0.0000000327658,0.00000000904092,0,6.98469E-10,6.98469E-10,6.98469E-10,28.734337,1.668124,0.00000806463
large_A_23,19904,4312,8634,0,r,1,0,4.615955,2,21,7271,12633,36.53,17210,2694,86.465,12967,6937,65.148,17.717825,20.050688,23.279327,22.784737,18.956545,18.905632,21.215328,0.883652,0.761097,0.777618,0.934655,0.937172,0.835143,0,0.0000000471327,1.82407E-11,1.26528E-10,0.0000000210597,0.0000000210597,0.0000000210597,11.939872,1.483921,0.000008679
delf_A_24,15656,3207,6666,0,r,1,0,4.881821,2,21,6337,9319,40.476,13474,2182,86.063,9676,5980,61.804,13.881056,15.552064,18.260992,17.596449,14.512704,14.488,16.739008,0.892554,0.760148,0.788856,0.956476,0.958107,0.829264,0,0.0000000494479,2.42804E-11,1.12491E-10,0.00000000292554,0.00000000292554,0.00000000292554,10.14048,1.368876,0.0000078493
large_A_26,20543,4297,8632,0,r,1,0,4.780777,2,21,8261,12282,40.213,17941,2602,87.334,13392,7151,65.19,17.734016,20.033728,22.299328,22.739073,18.858335,18.755808,21.249792,0.885208,0.795271,0.779892,0.940381,0.945521,0.83455,0,0.0000000406603,2.85485E-11,1.34496E-10,0.0000000207208,0.0000000207208,0.0000000207208,12.657248,1.401096,0.0000076355
mbeaflw,49920,496,496,0,r,1,48,100.645161,0,484,25842,24078,51.767,30047,19873,60.19,215,49705,0.431,15.439616,19.451136,19.413824,19.715776,15.130816,15.071776,15.9008,0.793764,0.79529,0.78311,1.020409,1.024406,0.970996,0,0.0000000497124,4.16606E-11,8.20601E-11,0.00000000196048,0.00000000196048,0.00000000196048,9.820896,1.572119,0.00000654953
LF10000,99982,19998,19998,1,r,1,0,4.9996,3,5,0,99982,0,69990,29992,70.003,49994,49988,50.003,81.229698,86.552002,83.380157,103.804703,84.668449,83.684448,104.867996,0.938507,0.974209,0.782524,0.959386,0.970667,0.77459,0,0.0000000432927,0,1.76957E-13,1.26001E-13,1.26001E-13,1.26001E-13,47.290752,1.717666,0.00000640219
hydr1c_A_11,23563,5308,5308,0,r,1,0,4.439148,1,14,21219,2344,90.052,21335,2228,90.544,21559,2004,91.495,22.989056,27.06352,26.653601,26.533504,26.404768,26.313889,27.784767,0.849448,0.862512,0.866416,0.87064,0.873647,0.827398,0,0.0000000511389,1.57243E-11,1.71613E-11,3.07565E-10,3.07565E-10,3.07565E-10,15.674784,1.466627,0.00000120128
nemeth26,1511760,9506,9506,1,r,1,0,159.03219,62,193,1511760,0,100,1171506,340254,77.493,0,1511760,0,384.684723,430.282135,434.753021,457.444733,379.716705,378.937073,375.170105,0.894029,0.884835,0.840943,1.013083,1.015168,1.025361,0,0.0000000447424,0.0000000447424,1.5872E-10,0,0,0,243.220825,1.581627,0.000010395
delf_A_04,14343,3065,6534,0,r,1,0,4.679608,2,21,5738,8605,40.006,12316,2027,85.868,8915,5428,62.156,13.37152,14.992352,17.479679,17.015871,14.021024,13.975552,16.130465,0.891889,0.764975,0.785826,0.953676,0.956779,0.828961,0,0.000000049427,2.83726E-11,1.02642E-10,0.00000000158682,0.00000000158682,0.00000000158682,8.985856,1.488063,0.00000778059
msc04515,97707,4515,4515,1,r,1,0,21.640532,6,27,15570,82137,15.935,48460,49247,49.597,714,96993,0.731,93.998398,94.90464,110.229118,113.793732,93.479073,93.350525,95.058334,0.990451,0.852755,0.826042,1.005556,1.00694,0.98885,0,0.0000000407281,1.00696E-14,3.65232E-10,9.15879E-11,9.15879E-11,9.15879E-11,46.623455,2.016118,0.00000847924
poli3,37849,16955,16955,0,r,1,0,2.232321,1,336,11650,26199,30.78,1812,36037,4.787,13071,24778,34.535,35.261761,44.903072,45.720127,40.075649,36.147999,35.644066,45.384094,0.785286,0.771252,0.87988,0.975483,0.989274,0.776963,0,0.0000000288171,0.0000000130364,3.92657E-10,0.0000000176068,0.0000000176068,0.0000000176068,25.38784,1.388923,0.00000839966
hydr1c_A_55,19503,5308,5308,0,r,1,0,3.674265,1,12,7306,12197,37.461,18218,1285,93.411,18075,1428,92.678,12.066432,14.975104,16.30912,15.87328,14.479616,14.409568,15.892544,0.805766,0.739858,0.760173,0.833339,0.83739,0.759251,0,0.0000000354228,9.65944E-14,5.40047E-11,2.57808E-10,2.57808E-10,2.57808E-10,9.586592,1.258678,0.00000632302
stat96v1,588798,5995,197472,0,r,1,0,98.214846,95,666,435544,153254,73.972,15984,572814,2.715,0,588798,0,196.931778,207.010178,216.12262,206.415878,197.579239,198.257797,196.362335,0.951314,0.911204,0.954053,0.996723,0.993312,1.0029,0,0.0000000402088,0.0000000240285,6.34633E-10,0,0,0,117.87149,1.670733,0.0000102066
hydr1c_A_09,23000,5308,5308,0,r,1,0,4.333082,1,14,7236,15764,31.461,21294,1706,92.583,20810,2190,90.478,21.796608,24.926464,26.700129,25.676352,24.088257,24.035681,25.697311,0.874436,0.816348,0.848898,0.904864,0.906844,0.848206,0,0.0000000419207,9.63662E-14,8.08447E-11,2.78642E-10,2.78642E-10,2.78642E-10,15.181888,1.435698,0.00000696528
fv1,85264,9604,9604,1,r,1,0,8.877968,4,9,75660,9604,88.736,0,85264,0,0,85264,0,87.525696,87.929604,103.053246,90.818016,88.405472,86.99987,91.244125,0.995406,0.849325,0.963748,0.990048,1.006044,0.959247,0,0.000000045425,0.0000000080361,0,0,0,0,45.114594,1.940075,0.00000814665
hydr1c_A_47,19473,5308,5308,0,r,1,0,3.668613,1,12,7266,12207,37.313,18189,1284,93.406,18045,1428,92.667,12.040352,14.969152,16.891968,15.887936,14.459488,14.412992,15.877856,0.804344,0.712786,0.75783,0.832696,0.835382,0.758311,0,0.0000000447834,1.13211E-13,6.90294E-11,3.50937E-10,3.50937E-10,3.50937E-10,9.589632,1.255559,0.0000053808
hydr1c_A_66,19510,5308,5308,0,r,1,0,3.675584,1,12,7306,12204,37.447,18228,1282,93.429,18082,1428,92.681,12.058784,14.967712,16.313343,15.886752,14.464288,14.398304,15.88032,0.805653,0.739198,0.759046,0.833694,0.837514,0.759354,0,0.0000000437745,1.22223E-13,7.40589E-11,3.11333E-10,3.11333E-10,3.11333E-10,9.595712,1.256685,0.00000902318
lns_131,536,131,131,0,r,1,0,4.091603,1,11,356,180,66.418,503,33,93.843,492,44,91.791,2.509152,2.733024,2.801632,2.7352,2.78048,2.757568,2.755392,0.918086,0.895604,0.917356,0.902417,0.909915,0.910633,0,0.0000000476538,1.80012E-17,7.97907E-11,4.50568E-10,4.50568E-10,4.50568E-10,3.234112,0.77584,0.00000786219
steam1,3762,240,240,0,r,1,0,15.675,9,21,1959,1803,52.073,3588,174,95.375,3762,0,100,4.327008,4.824672,5.822656,5.147936,4.85024,4.81872,4.831872,0.89685,0.743133,0.840533,0.892122,0.897958,0.895514,0,0.0000000399771,1.43423E-14,3.58116E-11,0.0000000399771,0.0000000399771,0.0000000399771,2.941728,1.470907,0.00000723397
deter7,37131,6375,18153,0,r,1,0,5.824471,2,30,13176,23955,35.485,0,37131,0,0,37131,0,30.136225,37.101856,37.276833,31.657185,30.385759,30.283648,31.257025,0.812257,0.808444,0.951955,0.991788,0.995132,0.964142,0,0.0000000361229,0.0000000244016,0,0,0,0,19.969055,1.509146,0.00000758456
lowThrust_10,222005,18260,18260,1,r,1,0,12.157996,2,7100,164232,57773,73.977,133665,88340,60.208,30426,191579,13.705,172.384354,193.559357,208.475388,208.849472,179.176193,174.705734,186.994873,0.890602,0.826881,0.8254,0.962094,0.986713,0.921867,0,0.0000000430392,0.00000000445595,2.55994E-10,0.00000000339933,0.00000000339933,0.00000000339933,95.527328,1.804555,0.00000820026
g7jac080sc,293976,23670,23670,0,r,1,0,12.419772,2,153,155889,138087,53.028,57257,236719,19.477,15407,278569,5.241,233.110596,261.014313,294.834412,274.522369,238.876221,235.474747,244.353317,0.893095,0.790649,0.84915,0.975864,0.98996,0.95399,0,0.0000000513141,1.23703E-10,1.75469E-11,4.15118E-11,4.15118E-11,4.15118E-11,129.370331,1.801886,0.0000045963
s1rmt3m1,219521,5489,5489,1,r,1,0,39.992895,7,42,21708,197813,9.889,173663,45858,79.11,108829,110692,49.576,135.703323,153.488541,150.812988,146.11319,144.207642,141.720901,145.611069,0.884127,0.899812,0.928755,0.941027,0.957539,0.931957,0,0.0000000408913,4.13162E-14,2.18217E-10,1.47705E-10,1.47705E-10,1.47705E-10,78.930077,1.719285,0.00000874967
case9_b2_06,14453,14454,1,0,r,1,1,0.999931,0,1,14425,28,99.806,14439,14,99.903,14453,0,100,10.368544,10.948448,12.5152,11.73024,11.41104,11.42736,11.672544,0.947033,0.828476,0.883916,0.908641,0.907344,0.888285,0,0.000000012653,8.71398E-14,5.22638E-13,0.000000012653,0.000000012653,0.000000012653,8.903808,1.164507,0.00000498769
exdata_1,2269501,6001,6001,1,r,1,0,378.187135,3,1503,2251475,18026,99.206,2268964,537,99.976,2269501,0,100,492.681549,406.831238,421.173889,412.947235,409.022522,407.080841,410.281036,1.211022,1.169782,1.193086,1.204534,1.210279,1.200839,0,0.0000000447551,4.64754E-15,2.48125E-13,0.0000000447551,0.0000000447551,0.0000000447551,308.915802,1.594873,0.00000394374
TSOPF_RS_b39_c7_b,7053,14098,19,0,r,1,7059,0.500284,0,2,7047,6,99.915,3500,3553,49.624,7025,28,99.603,8.848,9.019744,10.615584,11.368096,6.887584,6.852672,9.846368,0.980959,0.833492,0.778318,1.28463,1.291175,0.898605,0,0.000000043358,0.000000018209,1.60661E-10,0.0000000156755,0.0000000156755,0.0000000156755,8.224544,1.075804,0.00000529308
nemeth13,474472,9506,9506,1,r,1,0,49.912897,21,59,474472,0,100,293530,180942,61.865,0,474472,0,246.737946,284.34906,290.885132,255.842361,250.096924,246.290649,250.321564,0.867729,0.848232,0.964414,0.986569,1.001816,0.985684,0,0.0000000443883,0.0000000443883,2.84794E-10,0,0,0,142.305191,1.733865,0.00000926299
large_A_12,19617,4236,8576,0,r,1,0,4.63102,2,21,7363,12254,37.534,16951,2666,86.41,12823,6794,65.367,17.482592,19.648449,21.763617,22.428352,18.619137,18.574207,21.128256,0.88977,0.803294,0.779486,0.938958,0.941229,0.827451,0,0.0000000402036,2.3263E-11,1.3123E-10,0.0000000185257,0.0000000185257,0.0000000185257,12.600288,1.387476,0.0000083658
t2d_q4_A_16,87025,9801,9801,0,r,1,0,8.879196,4,9,31261,55764,35.922,1901,85124,2.184,907,86118,1.042,89.184639,89.728065,100.74118,93.369057,90.185501,88.832161,93.076675,0.993944,0.885285,0.955184,0.988902,1.003968,0.958185,0,0.0000000450675,0.0000000018825,2.45315E-10,6.26414E-10,6.26414E-10,6.26414E-10,46.533504,1.916568,0.00000799374
lhr17c,381975,17576,17576,0,r,1,0,21.732761,1,63,347970,34005,91.098,157777,224198,41.306,15011,366964,3.93,385.283264,433.196442,468.985596,437.402435,392.31601,389.490173,396.694916,0.889396,0.821525,0.880844,0.982074,0.989199,0.971233,0,0.0000000406237,0.0000000309968,6.84587E-10,0.00000000581006,0.00000000581006,0.00000000581006,202.559097,1.902078,0.0000081445
scrs8-2r,58439,14364,27691,0,r,1,0,4.068435,1,15,16395,42044,28.055,6150,52289,10.524,12,58427,0.021,60.194592,60.748737,73.496094,65.723167,60.45792,59.744801,61.801376,0.990878,0.819018,0.915881,0.995644,1.007529,0.974001,0,0.000000037582,0.00000000159814,2.51925E-10,2.60076E-11,2.60076E-11,2.60076E-11,35.7048,1.685896,0.00000716318
lp_ship04l,6380,402,2166,0,r,1,42,15.870647,0,84,28,6352,0.439,28,6352,0.439,40,6340,0.627,6.071904,6.801952,6.323712,6.293728,5.860672,5.84976,6.274976,0.892671,0.96018,0.964755,1.036042,1.037975,0.967638,0,0.0000000294508,3.87461E-11,3.87461E-11,7.36398E-10,7.36398E-10,7.36398E-10,4.793248,1.266762,0.00000894256
M80PI_n1_E,4028,4028,4028,1,r,1,0,1,1,1,4028,0,100,2400,1628,59.583,4028,0,100,4.312544,4.722432,4.825728,5.365536,4.81936,4.773376,4.814912,0.913204,0.893657,0.803749,0.894838,0.903458,0.895664,0,0.0000000493309,0.0000000493309,3.31544E-10,0.0000000493309,0.0000000493309,0.0000000493309,4.69312,0.918908,0.00000383783
large_A_27,20431,4284,8624,0,r,1,0,4.769141,2,21,8098,12333,39.636,17836,2595,87.299,13329,7102,65.239,17.623297,19.978848,22.188128,22.617344,18.762783,18.645569,21.199104,0.882098,0.794267,0.779194,0.939269,0.945173,0.831323,0,0.0000000384197,2.59797E-11,1.27895E-10,0.0000000198937,0.0000000198937,0.0000000198937,12.655072,1.392588,0.00000802929
Kemelmacher,100875,28452,9693,0,r,1,0,3.545445,1,7,0,100875,0,2355,98520,2.335,1303,99572,1.292,66.675613,76.162369,70.468254,69.555069,69.086884,66.475166,68.935516,0.87544,0.946179,0.958602,0.965098,1.003015,0.967217,0,0.0000000452484,0,3.75317E-10,1.23013E-10,1.23013E-10,1.23013E-10,40.758976,1.635851,0.00000672209
freeFlyingRobot_16,44006,6078,6078,1,r,1,0,7.240211,1,1217,19569,24437,44.469,42531,1475,96.648,43006,1000,97.728,34.261215,41.638561,43.223618,43.425632,40.986401,41.450817,42.419231,0.822824,0.79265,0.788963,0.835917,0.826551,0.807681,0,0.0000000753332,3.56524E-16,8.05919E-13,0.0000000753247,0.0000000753247,0.0000000753247,23.545216,1.455124,0.000000269675
plat362,5786,362,362,1,r,1,0,15.983425,4,19,5786,0,100,2522,3264,43.588,0,5786,0,5.768128,6.479712,6.768192,5.849248,5.829536,5.779136,5.831584,0.890183,0.852241,0.986132,0.989466,0.998095,0.989119,0,0.0000000470524,0.0000000470524,5.12729E-10,0,0,0,4.711552,1.224252,0.00000892853
scsd8-2b_A_2,7170,330,2310,0,r,1,0,21.727273,10,24,5200,1970,72.524,0,7170,0,0,7170,0,8.381312,8.928352,9.946304,8.786112,8.429472,8.414912,8.521888,0.93873,0.842656,0.953927,0.994287,0.996007,0.983504,0,0.0000000372988,0.0000000327906,0,0,0,0,5.80256,1.444416,0.0000089378
